,energylevel_minimum,energylevel_maximum,power_minimum,power_maximum,energy_left,id
2022-03-03 06:00:00+01:00,299.3125000000001,1275.7930000000003,0.0,1349.76,121.88999999999999,19900.0
2022-03-03 07:00:00+01:00,215.17250000000004,1129.3830000000003,0.0,1159.95,220.22500000000014,19900.0
2022-03-03 08:00:00+01:00,216.2505000000002,1019.6605000000002,0.0,1089.65,116.75250000000004,19900.0
2022-03-03 09:00:00+01:00,167.73050000000006,903.5875,0.0,977.1700000000001,123.10300000000018,19900.0
2022-03-03 10:00:00+01:00,153.32449999999997,832.1739999999999,0.0,899.84,81.61300000000006,19900.0
2022-03-03 11:00:00+01:00,132.83799999999997,774.8204999999999,0.0,829.5400000000001,61.93449999999997,19900.0
2022-03-03 12:00:00+01:00,130.414,727.1965,0.0,794.39,55.50799999999997,19900.0
2022-03-03 13:00:00+01:00,110.738,706.719,0.0,766.27,47.81149999999998,19900.0
2022-03-03 14:00:00+01:00,25.380499999999977,637.4659999999999,0.0,794.39,103.708,19900.0
2022-03-03 15:00:00+01:00,43.56049999999997,678.7454999999999,0.0,871.72,16.592999999999975,19900.0
2022-03-03 16:00:00+01:00,58.262999999999934,727.8684999999999,0.0,913.9,11.925499999999971,19900.0
2022-03-03 17:00:00+01:00,37.13550000000005,749.5215,0.0,977.1700000000001,47.71799999999993,19900.0
2022-03-03 18:00:00+01:00,25.054,811.5844999999999,0.0,1075.5900000000001,30.10550000000005,19900.0
2022-03-03 19:00:00+01:00,21.97800000000001,878.3655,0.0,1110.74,10.994,19900.0
2022-03-03 20:00:00+01:00,11.318999999999988,970.2805000000001,0.0,1209.16,21.97800000000001,19900.0
2022-03-03 21:00:00+01:00,5.2725,1059.561,0.0,1258.3700000000001,11.318999999999988,19900.0
2022-03-03 22:00:00+01:00,15.717499999999951,1121.0729999999999,0.0,1293.52,5.2725,19900.0
2022-03-03 23:00:00+01:00,8.7875,1175.329,0.0,1335.7,13.959999999999951,19900.0
2022-03-04 00:00:00+01:00,19.3325,1236.5895,0.0,1363.82,0.0,19900.0
2022-03-04 01:00:00+01:00,36.9075,1287.9415,0.0,1370.8500000000001,3.515,19900.0
2022-03-04 02:00:00+01:00,59.0985,1328.924,0.0,1398.97,10.545,19900.0
2022-03-04 03:00:00+01:00,80.845,1367.8215,0.0,1398.97,18.676,19900.0
2022-03-04 04:00:00+01:00,115.995,1402.9715,0.0,1398.97,24.605,19900.0
2022-03-04 05:00:00+01:00,215.67699999999996,1430.308,0.0,1398.97,31.635,19900.0
2022-03-04 06:00:00+01:00,331.647,1428.4705000000001,0.0,1349.76,61.016999999999975,19900.0
2022-03-04 07:00:00+01:00,274.2034999999999,1283.1185,0.0,1166.98,205.107,19900.0
2022-03-04 08:00:00+01:00,335.2625000000001,1229.3190000000002,0.0,1061.53,114.2709999999999,19900.0
2022-03-04 09:00:00+01:00,369.40299999999996,1148.894,0.0,942.02,147.21000000000015,19900.0
2022-03-04 10:00:00+01:00,279.0950000000001,996.1260000000001,0.0,850.63,221.77299999999994,19900.0
2022-03-04 11:00:00+01:00,87.65349999999997,762.0590000000001,0.0,752.21,243.94500000000008,19900.0
2022-03-04 12:00:00+01:00,75.42549999999997,718.057,0.0,717.0600000000001,54.26099999999997,19900.0
2022-03-04 13:00:00+01:00,66.65499999999999,690.0830000000001,0.0,695.97,42.03299999999997,19900.0
2022-03-04 14:00:00+01:00,49.313500000000005,689.8750000000001,0.0,731.12,38.53499999999998,19900.0
2022-03-04 15:00:00+01:00,44.02199999999996,724.437,0.0,822.51,29.981,19900.0
2022-03-04 16:00:00+01:00,42.61700000000002,751.7230000000001,0.0,871.72,26.446999999999967,19900.0
2022-03-04 17:00:00+01:00,53.50449999999998,805.9025,0.0,956.08,32.07200000000002,19900.0
2022-03-04 18:00:00+01:00,42.11499999999995,863.2555,0.0,1019.35,48.231999999999985,19900.0
2022-03-04 19:00:00+01:00,12.3555,901.9074999999999,0.0,1068.56,42.11499999999995,19900.0
2022-03-04 20:00:00+01:00,8.737999999999971,986.8739999999999,0.0,1166.98,10.597999999999999,19900.0
2022-03-04 21:00:00+01:00,0.0,1072.036,0.0,1209.16,8.737999999999971,19900.0
2022-03-04 22:00:00+01:00,1.7575,1192.9555,0.0,1321.64,0.0,19900.0
2022-03-04 23:00:00+01:00,8.7875,1305.2815000000003,0.0,1370.8500000000001,0.0,19900.0
2022-03-05 00:00:00+01:00,15.8175,1382.5125000000003,0.0,1384.91,0.0,19900.0
2022-03-05 01:00:00+01:00,22.8475,1442.948,0.0,1398.97,0.0,19900.0
2022-03-05 02:00:00+01:00,32.0685,1489.4800000000002,0.0,1406.0,0.0,19900.0
2022-03-05 03:00:00+01:00,42.18,1512.5970000000002,0.0,1398.97,2.1910000000000025,19900.0
2022-03-05 04:00:00+01:00,58.77149999999999,1530.0965,0.0,1398.97,0.0,19900.0
2022-03-05 05:00:00+01:00,94.905,1529.3225000000002,0.0,1391.94,7.803999999999988,19900.0
2022-03-05 06:00:00+01:00,140.33200000000002,1535.2400000000002,0.0,1391.94,0.0,19900.0
2022-03-05 07:00:00+01:00,149.42299999999997,1482.7830000000001,0.0,1342.73,52.45700000000002,19900.0
2022-03-05 08:00:00+01:00,300.41399999999993,1466.9300000000003,0.0,1328.67,15.852999999999982,19900.0
2022-03-05 09:00:00+01:00,353.712,1412.5660000000003,0.0,1244.31,57.87899999999998,19900.0
2022-03-05 10:00:00+01:00,136.23149999999998,1131.409,0.0,1068.56,290.44199999999995,19900.0
2022-03-05 11:00:00+01:00,93.31899999999997,1047.1630000000002,0.0,991.23,102.839,19900.0
2022-03-05 12:00:00+01:00,80.92800000000004,1024.9795000000001,0.0,998.26,58.16899999999997,19900.0
2022-03-05 13:00:00+01:00,52.52049999999994,1013.1715000000002,0.0,970.14,61.595500000000044,19900.0
2022-03-05 14:00:00+01:00,38.61200000000002,1026.9305000000002,0.0,963.11,41.97549999999994,19900.0
2022-03-05 15:00:00+01:00,30.64649999999998,1028.9730000000002,0.0,963.11,24.55200000000002,19900.0
2022-03-05 16:00:00+01:00,29.409500000000016,1031.767,0.0,970.14,18.34399999999998,19900.0
2022-03-05 17:00:00+01:00,18.799499999999995,1072.2485000000001,0.0,1061.53,24.137000000000015,19900.0
2022-03-05 18:00:00+01:00,21.79750000000002,1134.4680000000003,0.0,1089.65,18.799499999999995,19900.0
2022-03-05 19:00:00+01:00,18.459000000000103,1191.1150000000002,0.0,1117.77,13.01000000000002,19900.0
2022-03-05 20:00:00+01:00,0.0,1253.3790000000001,0.0,1202.13,18.459000000000103,19900.0
2022-03-05 21:00:00+01:00,0.0,1345.438,0.0,1258.3700000000001,0.0,19900.0
2022-03-05 22:00:00+01:00,0.0,1408.0280000000002,0.0,1279.46,0.0,19900.0
2022-03-05 23:00:00+01:00,0.0,1480.2540000000001,0.0,1328.67,0.0,19900.0
2022-03-06 00:00:00+01:00,0.0,1541.7090000000003,0.0,1349.76,0.0,19900.0
2022-03-06 01:00:00+01:00,0.0,1589.7225000000003,0.0,1377.88,0.0,19900.0
2022-03-06 02:00:00+01:00,17.769499999999997,1644.9595000000002,0.0,1391.94,0.0,19900.0
2022-03-06 03:00:00+01:00,42.18,1688.5985000000003,0.0,1398.97,1.9519999999999984,19900.0
2022-03-06 04:00:00+01:00,75.57249999999999,1713.2000000000003,0.0,1398.97,0.0,19900.0
2022-03-06 05:00:00+01:00,112.48,1734.2900000000002,0.0,1398.97,0.0,19900.0
2022-03-06 06:00:00+01:00,148.1615,1754.2675000000002,0.0,1398.97,0.0,19900.0
2022-03-06 07:00:00+01:00,164.201,1747.3985000000002,0.0,1384.91,19.863999999999976,19900.0
2022-03-06 08:00:00+01:00,230.73550000000003,1748.4025000000001,0.0,1370.8500000000001,6.0260000000000105,19900.0
2022-03-06 09:00:00+01:00,327.04650000000004,1741.5145000000002,0.0,1363.82,7.53300000000003,19900.0
2022-03-06 10:00:00+01:00,409.886,1704.4555000000003,0.0,1300.55,37.05900000000002,19900.0
2022-03-06 11:00:00+01:00,449.258,1631.5675,0.0,1223.22,75.96100000000001,19900.0
2022-03-06 12:00:00+01:00,361.32300000000004,1458.5465000000002,0.0,1124.8,180.3605,19900.0
2022-03-06 13:00:00+01:00,128.12200000000004,1167.6550000000002,0.0,1033.41,305.083,19900.0
2022-03-06 14:00:00+01:00,102.05000000000007,1107.7155000000002,0.0,984.2,89.45700000000004,19900.0
2022-03-06 15:00:00+01:00,102.26100000000007,1090.2250000000001,0.0,956.08,38.78000000000007,19900.0
2022-03-06 16:00:00+01:00,47.81250000000005,1043.0755,0.0,934.99,93.47350000000006,19900.0
2022-03-06 17:00:00+01:00,48.08049999999993,1054.744,0.0,942.02,40.78250000000005,19900.0
2022-03-06 18:00:00+01:00,29.00899999999998,1067.9995,0.0,1005.2900000000001,39.29299999999993,19900.0
2022-03-06 19:00:00+01:00,16.599000000000018,1107.0929999999998,0.0,1061.53,21.978999999999978,19900.0
2022-03-06 20:00:00+01:00,19.732000000000014,1202.3905,0.0,1159.95,9.569000000000017,19900.0
2022-03-06 21:00:00+01:00,17.575,1273.9709999999998,0.0,1209.16,9.187000000000012,19900.0
2022-03-06 22:00:00+01:00,29.8775,1337.8784999999998,0.0,1286.49,0.0,19900.0
2022-03-06 23:00:00+01:00,50.9675,1398.0839999999998,0.0,1342.73,0.0,19900.0
2022-03-07 00:00:00+01:00,72.0575,1465.4385,0.0,1363.82,0.0,19900.0
2022-03-07 01:00:00+01:00,93.14750000000001,1529.692,0.0,1384.91,0.0,19900.0
2022-03-07 02:00:00+01:00,114.23750000000001,1582.413,0.0,1406.0,0.0,19900.0
2022-03-07 03:00:00+01:00,138.8425,1626.4640000000002,0.0,1406.0,0.0,19900.0
2022-03-07 04:00:00+01:00,179.265,1654.584,0.0,1406.0,0.0,19900.0
2022-03-07 05:00:00+01:00,259.79999999999995,1679.834,0.0,1406.0,0.0,19900.0
2022-03-07 06:00:00+01:00,323.11499999999995,1621.597,0.0,1377.88,73.50500000000002,19900.0
2022-03-07 07:00:00+01:00,321.5549999999999,1460.172,0.0,1244.31,168.45499999999996,19900.0
2022-03-07 08:00:00+01:00,304.7284999999999,1321.3970000000002,0.0,1082.6200000000001,145.80499999999992,19900.0
2022-03-07 09:00:00+01:00,210.58300000000006,1155.0820000000003,0.0,977.1700000000001,176.4309999999999,19900.0
2022-03-07 10:00:00+01:00,177.31200000000004,1066.4390000000003,0.0,899.84,96.34550000000004,19900.0
2022-03-07 11:00:00+01:00,111.98799999999996,968.7075000000002,0.0,829.5400000000001,108.76950000000004,19900.0
2022-03-07 12:00:00+01:00,121.4245,945.6340000000002,0.0,815.48,46.96049999999995,19900.0
2022-03-07 13:00:00+01:00,157.17049999999998,940.7230000000002,0.0,801.4200000000001,37.06449999999999,19900.0
2022-03-07 14:00:00+01:00,126.0565,909.8730000000002,0.0,801.4200000000001,76.32549999999998,19900.0
2022-03-07 15:00:00+01:00,131.88049999999998,912.5870000000002,0.0,829.5400000000001,53.99900000000001,19900.0
2022-03-07 16:00:00+01:00,150.04899999999995,932.6065000000002,0.0,857.6600000000001,40.49050000000003,19900.0
2022-03-07 17:00:00+01:00,14.634499999999967,853.7270000000003,0.0,913.9,148.29149999999996,19900.0
2022-03-07 18:00:00+01:00,12.933499999999988,935.9030000000002,0.0,998.26,12.876999999999967,19900.0
2022-03-07 19:00:00+01:00,12.281499999999973,1030.8335000000004,0.0,1103.71,12.933499999999988,19900.0
2022-03-07 20:00:00+01:00,4.503000000000014,1132.7100000000005,0.0,1181.04,10.523999999999972,19900.0
2022-03-07 21:00:00+01:00,0.0,1227.1310000000003,0.0,1244.31,4.503000000000014,19900.0
2022-03-07 22:00:00+01:00,1.7575,1321.6275000000003,0.0,1307.5800000000002,0.0,19900.0
2022-03-07 23:00:00+01:00,14.059999999999999,1385.2910000000002,0.0,1328.67,0.0,19900.0
2022-03-08 00:00:00+01:00,28.12,1416.5155000000002,0.0,1349.76,0.0,19900.0
2022-03-08 01:00:00+01:00,43.9375,1437.1980000000003,0.0,1363.82,0.0,19900.0
2022-03-08 02:00:00+01:00,66.785,1458.9965000000002,0.0,1384.91,0.0,19900.0
2022-03-08 03:00:00+01:00,111.90300000000002,1486.2450000000003,0.0,1406.0,0.0,19900.0
2022-03-08 04:00:00+01:00,173.46350000000004,1496.2545000000002,0.0,1398.97,2.9380000000000166,19900.0
2022-03-08 05:00:00+01:00,269.94800000000004,1460.5575000000003,0.0,1377.88,39.893500000000046,19900.0
2022-03-08 06:00:00+01:00,373.1860000000001,1412.0545000000002,0.0,1321.64,48.50300000000003,19900.0
2022-03-08 07:00:00+01:00,343.5365,1277.8885000000002,0.0,1159.95,134.16600000000005,19900.0
2022-03-08 08:00:00+01:00,299.9699999999999,1090.7695,0.0,1026.38,187.119,19900.0
2022-03-08 09:00:00+01:00,304.94199999999984,1003.4570000000002,0.0,906.87,87.31249999999994,19900.0
2022-03-08 10:00:00+01:00,90.11600000000004,754.4160000000004,0.0,780.33,259.24699999999984,19900.0
2022-03-08 11:00:00+01:00,83.04600000000002,716.8270000000002,0.0,766.27,56.723500000000044,19900.0
2022-03-08 12:00:00+01:00,64.91499999999996,690.2095000000002,0.0,731.12,54.92600000000002,19900.0
2022-03-08 13:00:00+01:00,34.79099999999995,641.9790000000002,0.0,681.91,59.64249999999996,19900.0
2022-03-08 14:00:00+01:00,26.49900000000001,634.0135000000002,0.0,674.88,29.518499999999946,19900.0
2022-03-08 15:00:00+01:00,33.92199999999994,682.1030000000002,0.0,787.36,24.74150000000001,19900.0
2022-03-08 16:00:00+01:00,27.23400000000003,719.2720000000003,0.0,808.45,25.13449999999994,19900.0
2022-03-08 17:00:00+01:00,23.838500000000003,781.8575000000002,0.0,864.69,25.47650000000003,19900.0
2022-03-08 18:00:00+01:00,31.96449999999993,888.4005000000002,0.0,1012.32,23.838500000000003,19900.0
2022-03-08 19:00:00+01:00,15.478999999999983,996.6975000000003,0.0,1103.71,31.96449999999993,19900.0
2022-03-08 20:00:00+01:00,27.004499999999936,1134.7010000000002,0.0,1195.1000000000001,4.933999999999983,19900.0
2022-03-08 21:00:00+01:00,7.17150000000003,1213.2735000000005,0.0,1216.19,27.004499999999936,19900.0
2022-03-08 22:00:00+01:00,4.625,1309.6815000000004,0.0,1293.52,5.41400000000003,19900.0
2022-03-08 23:00:00+01:00,7.03,1400.2935000000002,0.0,1328.67,4.625,19900.0
2022-03-09 00:00:00+01:00,14.06,1462.2020000000002,0.0,1342.73,0.0,19900.0
2022-03-09 01:00:00+01:00,24.605,1523.3230000000003,0.0,1384.91,0.0,19900.0
2022-03-09 02:00:00+01:00,38.665,1574.1820000000002,0.0,1398.97,0.0,19900.0
2022-03-09 03:00:00+01:00,63.269999999999996,1632.4610000000002,0.0,1406.0,0.0,19900.0
2022-03-09 04:00:00+01:00,121.2675,1674.5320000000004,0.0,1406.0,0.0,19900.0
2022-03-09 05:00:00+01:00,246.05149999999998,1701.6800000000003,0.0,1406.0,0.0,19900.0
2022-03-09 06:00:00+01:00,308.07700000000006,1661.2560000000003,0.0,1349.76,54.48399999999997,19900.0
2022-03-09 07:00:00+01:00,278.1285,1541.2315000000003,0.0,1216.19,134.08450000000005,19900.0
2022-03-09 08:00:00+01:00,330.0975,1468.7010000000002,0.0,1110.74,76.01599999999995,19900.0
2022-03-09 09:00:00+01:00,363.772,1391.6835000000003,0.0,991.23,78.77500000000006,19900.0
2022-03-09 10:00:00+01:00,209.46800000000007,1173.7840000000003,0.0,878.75,226.687,19900.0
2022-03-09 11:00:00+01:00,119.76449999999998,1064.5165000000002,0.0,794.39,133.89550000000008,19900.0
2022-03-09 12:00:00+01:00,135.89450000000002,1072.0570000000002,0.0,787.36,31.889499999999984,19900.0
2022-03-09 13:00:00+01:00,112.11950000000004,1038.5680000000002,0.0,766.27,55.04950000000002,19900.0
2022-03-09 14:00:00+01:00,116.05749999999989,1052.0725000000002,0.0,780.33,29.517000000000067,19900.0
2022-03-09 15:00:00+01:00,34.65499999999997,1005.7425000000002,0.0,829.5400000000001,107.2699999999999,19900.0
2022-03-09 16:00:00+01:00,72.56899999999999,1053.2755000000002,0.0,899.84,18.83749999999997,19900.0
2022-03-09 17:00:00+01:00,52.376499999999986,1077.7795,0.0,899.84,39.17649999999998,19900.0
2022-03-09 18:00:00+01:00,22.190999999999995,1111.3975,0.0,949.0500000000001,50.618999999999986,19900.0
2022-03-09 19:00:00+01:00,18.268500000000035,1190.9240000000002,0.0,1040.44,20.433499999999995,19900.0
2022-03-09 20:00:00+01:00,39.996,1310.8110000000001,0.0,1117.77,5.966000000000036,19900.0
2022-03-09 21:00:00+01:00,58.8035,1382.5505,0.0,1181.04,4.846000000000004,19900.0
2022-03-09 22:00:00+01:00,61.5125,1453.306,0.0,1251.3400000000001,25.411,19900.0
2022-03-09 23:00:00+01:00,89.6325,1547.376,0.0,1307.5800000000002,0.0,19900.0
2022-03-10 00:00:00+01:00,119.50999999999999,1617.3865,0.0,1349.76,0.0,19900.0
2022-03-10 01:00:00+01:00,159.9325,1684.5785,0.0,1370.8500000000001,0.0,19900.0
2022-03-10 02:00:00+01:00,211.45900000000006,1752.3725,0.0,1398.97,0.0,19900.0
2022-03-10 03:00:00+01:00,241.137,1781.3999999999999,0.0,1391.94,18.134000000000043,19900.0
2022-03-10 04:00:00+01:00,314.482,1810.9665,0.0,1384.91,5.631999999999991,19900.0
2022-03-10 05:00:00+01:00,440.2415000000001,1841.5994999999998,0.0,1377.88,1.6470000000000056,19900.0
2022-03-10 06:00:00+01:00,450.78949999999986,1732.4129999999998,0.0,1335.7,132.6790000000001,19900.0
2022-03-10 07:00:00+01:00,352.26699999999994,1522.401,0.0,1174.01,231.10199999999986,19900.0
2022-03-10 08:00:00+01:00,410.8655,1488.8865,0.0,1103.71,60.52199999999998,19900.0
2022-03-10 09:00:00+01:00,246.28950000000003,1238.262,0.0,1005.2900000000001,273.78049999999996,19900.0
2022-03-10 10:00:00+01:00,176.067,1114.2835,0.0,843.6,133.8095,19900.0
2022-03-10 11:00:00+01:00,137.104,1041.9,0.0,766.27,84.67700000000004,19900.0
2022-03-10 12:00:00+01:00,91.86349999999999,962.1769999999999,0.0,752.21,91.409,19900.0
2022-03-10 13:00:00+01:00,73.18550000000006,930.0554999999999,0.0,731.12,49.68349999999999,19900.0
2022-03-10 14:00:00+01:00,37.88749999999996,915.6034999999998,0.0,766.27,55.610500000000066,19900.0
2022-03-10 15:00:00+01:00,35.41399999999999,949.7744999999999,0.0,864.69,34.37249999999996,19900.0
2022-03-10 16:00:00+01:00,46.264999999999965,989.0069999999998,0.0,899.84,19.596499999999985,19900.0
2022-03-10 17:00:00+01:00,5.5579999999999785,1005.5454999999998,0.0,934.99,46.264999999999965,19900.0
2022-03-10 18:00:00+01:00,12.154999999999973,1093.5594999999998,0.0,1012.32,5.5579999999999785,19900.0
2022-03-10 19:00:00+01:00,12.09649999999997,1162.57,0.0,1089.65,12.154999999999973,19900.0
2022-03-10 20:00:00+01:00,24.667499999999993,1252.359,0.0,1159.95,6.82399999999997,19900.0
2022-03-10 21:00:00+01:00,40.4225,1366.3429999999998,0.0,1230.25,8.849999999999994,19900.0
2022-03-10 22:00:00+01:00,78.3105,1503.0244999999998,0.0,1314.6100000000001,0.0,19900.0
2022-03-10 23:00:00+01:00,114.2375,1599.7455,0.0,1335.7,6.253,19900.0
2022-03-11 00:00:00+01:00,156.41750000000002,1676.78,0.0,1370.8500000000001,0.0,19900.0
2022-03-11 01:00:00+01:00,198.5975,1743.071,0.0,1391.94,0.0,19900.0
2022-03-11 02:00:00+01:00,246.257,1802.962,0.0,1398.97,0.0,19900.0
2022-03-11 03:00:00+01:00,284.92150000000004,1840.3179999999998,0.0,1398.97,3.722000000000008,19900.0
2022-03-11 04:00:00+01:00,328.65250000000003,1864.2489999999998,0.0,1391.94,1.964000000000027,19900.0
2022-03-11 05:00:00+01:00,433.657,1885.339,0.0,1391.94,0.0,19900.0
2022-03-11 06:00:00+01:00,569.7229999999998,1896.9744999999998,0.0,1377.88,8.342000000000027,19900.0
2022-03-11 07:00:00+01:00,538.0169999999999,1742.0214999999998,0.0,1244.31,169.01299999999992,19900.0
2022-03-11 08:00:00+01:00,465.7324999999999,1541.4444999999998,0.0,1124.8,214.63699999999997,19900.0
2022-03-11 09:00:00+01:00,346.72700000000003,1321.275,0.0,984.2,230.22749999999994,19900.0
2022-03-11 10:00:00+01:00,199.9805,1104.4134999999999,0.0,878.75,225.45950000000005,19900.0
2022-03-11 11:00:00+01:00,152.19249999999994,1006.7134999999998,0.0,766.27,117.37800000000001,19900.0
2022-03-11 12:00:00+01:00,124.61350000000004,961.3549999999999,0.0,745.1800000000001,78.37749999999994,19900.0
2022-03-11 13:00:00+01:00,132.97150000000002,947.4774999999998,0.0,731.12,42.011000000000045,19900.0
2022-03-11 14:00:00+01:00,117.06549999999994,930.6584999999999,0.0,731.12,55.64150000000003,19900.0
2022-03-11 15:00:00+01:00,118.7865,942.9104999999998,0.0,829.5400000000001,30.947999999999944,19900.0
2022-03-11 16:00:00+01:00,118.15299999999999,972.4194999999999,0.0,892.8100000000001,16.851500000000016,19900.0
2022-03-11 17:00:00+01:00,20.944000000000003,927.8999999999999,0.0,977.1700000000001,118.15299999999999,19900.0
2022-03-11 18:00:00+01:00,15.40549999999999,1012.8054999999999,0.0,1033.41,17.429000000000002,19900.0
2022-03-11 19:00:00+01:00,22.739500000000028,1112.921,0.0,1145.89,8.375499999999988,19900.0
2022-03-11 20:00:00+01:00,13.183499999999995,1263.4019999999998,0.0,1279.46,20.982000000000028,19900.0
2022-03-11 21:00:00+01:00,13.175499999999992,1336.8359999999998,0.0,1286.49,9.668499999999995,19900.0
2022-03-11 22:00:00+01:00,8.7875,1384.4124999999997,0.0,1300.55,11.417999999999992,19900.0
2022-03-11 23:00:00+01:00,19.332500000000003,1442.2364999999998,0.0,1335.7,0.0,19900.0
2022-03-12 00:00:00+01:00,33.3925,1485.3169999999998,0.0,1363.82,0.0,19900.0
2022-03-12 01:00:00+01:00,47.4525,1518.1759999999997,0.0,1384.91,0.0,19900.0
2022-03-12 02:00:00+01:00,71.7565,1541.2719999999997,0.0,1391.94,0.0,19900.0
2022-03-12 03:00:00+01:00,97.25450000000002,1558.0354999999997,0.0,1391.94,3.213999999999998,19900.0
2022-03-12 04:00:00+01:00,91.59749999999998,1533.4834999999996,0.0,1391.94,39.25700000000002,19900.0
2022-03-12 05:00:00+01:00,131.8125,1537.6474999999998,0.0,1377.88,5.47999999999999,19900.0
2022-03-12 06:00:00+01:00,194.60099999999997,1537.8334999999997,0.0,1377.88,0.0,19900.0
2022-03-12 07:00:00+01:00,194.85849999999996,1487.3474999999996,0.0,1328.67,50.485999999999976,19900.0
2022-03-12 08:00:00+01:00,248.72950000000006,1455.9364999999998,0.0,1300.55,31.41099999999996,19900.0
2022-03-12 09:00:00+01:00,302.1049999999999,1421.6219999999996,0.0,1272.43,37.82950000000005,19900.0
2022-03-12 10:00:00+01:00,362.15749999999997,1381.1509999999996,0.0,1216.19,50.782499999999956,19900.0
2022-03-12 11:00:00+01:00,291.7299999999998,1240.6094999999998,0.0,1096.68,149.49999999999997,19900.0
2022-03-12 12:00:00+01:00,249.57349999999994,1164.8025,0.0,1033.41,98.40499999999977,19900.0
2022-03-12 13:00:00+01:00,267.2559999999999,1173.231,0.0,1005.2900000000001,43.94599999999997,19900.0
2022-03-12 14:00:00+01:00,183.50000000000006,1110.999,0.0,998.26,123.14099999999993,19900.0
2022-03-12 15:00:00+01:00,115.68399999999998,1046.6255,0.0,991.23,106.17000000000006,19900.0
2022-03-12 16:00:00+01:00,130.06250000000003,1043.0535,0.0,998.26,29.566500000000005,19900.0
2022-03-12 17:00:00+01:00,53.75449999999999,972.4370000000001,0.0,998.26,114.245,19900.0
2022-03-12 18:00:00+01:00,11.52300000000001,962.6130000000002,0.0,998.26,53.75449999999999,19900.0
2022-03-12 19:00:00+01:00,6.120999999999995,1010.0920000000002,0.0,1061.53,9.76550000000001,19900.0
2022-03-12 20:00:00+01:00,15.492499999999943,1087.1505000000002,0.0,1159.95,2.6059999999999945,19900.0
2022-03-12 21:00:00+01:00,6.455000000000027,1156.8975000000003,0.0,1216.19,10.219999999999942,19900.0
2022-03-12 22:00:00+01:00,0.0,1241.5120000000004,0.0,1300.55,6.455000000000027,19900.0
2022-03-12 23:00:00+01:00,0.0,1296.1190000000004,0.0,1328.67,0.0,19900.0
2022-03-13 00:00:00+01:00,0.0,1360.0570000000002,0.0,1370.8500000000001,0.0,19900.0
2022-03-13 01:00:00+01:00,0.0,1399.5420000000004,0.0,1377.88,0.0,19900.0
2022-03-13 02:00:00+01:00,1.7575,1427.2915000000003,0.0,1391.94,0.0,19900.0
2022-03-13 03:00:00+01:00,4.685000000000031,1460.5990000000002,0.0,1406.0,0.0,19900.0
2022-03-13 04:00:00+01:00,4.545000000000002,1468.4825000000003,0.0,1398.97,4.685000000000031,19900.0
2022-03-13 05:00:00+01:00,3.515,1470.9675000000002,0.0,1384.91,4.545000000000002,19900.0
2022-03-13 06:00:00+01:00,16.191999999999965,1476.8850000000002,0.0,1384.91,0.0,19900.0
2022-03-13 07:00:00+01:00,26.820999999999994,1460.6930000000002,0.0,1356.79,16.191999999999965,19900.0
2022-03-13 08:00:00+01:00,90.12249999999999,1458.4770000000003,0.0,1349.76,2.215999999999994,19900.0
2022-03-13 09:00:00+01:00,170.07599999999994,1443.9270000000001,0.0,1335.7,14.549999999999992,19900.0
2022-03-13 10:00:00+01:00,173.72500000000002,1351.1810000000003,0.0,1216.19,96.26099999999994,19900.0
2022-03-13 11:00:00+01:00,119.34300000000006,1240.2790000000002,0.0,1089.65,119.24250000000004,19900.0
2022-03-13 12:00:00+01:00,121.53700000000005,1203.1110000000003,0.0,1068.56,54.31550000000006,19900.0
2022-03-13 13:00:00+01:00,109.78900000000002,1132.0620000000001,0.0,1026.38,82.87200000000006,19900.0
2022-03-13 14:00:00+01:00,145.34799999999998,1106.5335000000002,0.0,1005.2900000000001,46.51900000000001,19900.0
2022-03-13 15:00:00+01:00,98.47550000000008,1033.4730000000002,0.0,927.96,97.8955,19900.0
2022-03-13 16:00:00+01:00,64.71199999999995,996.682,0.0,892.8100000000001,80.90050000000008,19900.0
2022-03-13 17:00:00+01:00,11.399000000000003,971.471,0.0,871.72,61.196999999999946,19900.0
2022-03-13 18:00:00+01:00,7.634500000000009,1033.9005,0.0,977.1700000000001,11.399000000000003,19900.0
2022-03-13 19:00:00+01:00,8.553999999999988,1133.1634999999999,0.0,1040.44,4.119500000000009,19900.0
2022-03-13 20:00:00+01:00,4.9529999999999745,1184.244,0.0,1131.83,8.553999999999988,19900.0
2022-03-13 21:00:00+01:00,0.0,1259.0905,0.0,1202.13,4.9529999999999745,19900.0
2022-03-13 22:00:00+01:00,7.03,1351.8245,0.0,1342.73,0.0,19900.0
2022-03-13 23:00:00+01:00,29.81049999999998,1441.6064999999999,0.0,1363.82,1.7575,19900.0
2022-03-14 00:00:00+01:00,47.4525,1511.263,0.0,1377.88,12.235499999999979,19900.0
2022-03-14 01:00:00+01:00,75.5725,1572.581,0.0,1391.94,15.8175,19900.0
2022-03-14 02:00:00+01:00,105.45,1616.0765,0.0,1406.0,22.8475,19900.0
2022-03-14 03:00:00+01:00,156.4175,1651.658,0.0,1406.0,29.8775,19900.0
2022-03-14 04:00:00+01:00,228.8595,1686.808,0.0,1406.0,36.9075,19900.0
2022-03-14 05:00:00+01:00,367.33750000000003,1719.816,0.0,1398.97,46.079499999999996,19900.0
2022-03-14 06:00:00+01:00,459.085,1682.8884999999998,0.0,1335.7,123.04500000000006,19900.0
